4.221654140470161565e+01 9.895327282839847527e-01 8.376850000000000364e+03 2.794219180941581726e-02 -2.122126388549804688e+01 1.322764587402343750e+01 9.864300000000000290e-01 9.765682220458984375e-01 1.086177444458007812e+01
4.209242320490358225e+01 9.864491001772495160e-01 8.212520000000000437e+03 2.739405632019042969e-02 -1.783772659301757812e+01 1.660796356201171875e+01 9.864300000000000290e-01 6.859951019287109375e-01 9.323732376098632812e+00
4.211802167905392480e+01 1.038720808886619107e+00 3.997991999999999825e+04 1.333588659763336182e-01 -2.056898498535156250e+01 1.757673835754394531e+01 9.864300000000000290e-01 8.313827514648437500e-01 1.059904098510742188e+01
4.226700600899630444e+01 8.750338414487633942e-01 7.140547999999999593e+04 2.381833940744400024e-01 -2.211853408813476562e+01 1.756347846984863281e+01 9.864300000000000290e-01 9.762783050537109375e-01 1.126330184936523438e+01
4.241386409590978701e+01 8.691063875829215801e-01 3.990605999999999767e+04 1.331124901771545410e-01 -2.070505523681640625e+01 1.744646453857421875e+01 9.692300000000000360e-01 8.961029052734375000e-01 1.057626152038574219e+01
4.256647371716803718e+01 8.713640726620923704e-01 4.114418000000000029e+04 1.372424364089965820e-01 -2.129688262939453125e+01 1.689729499816894531e+01 9.692300000000000360e-01 6.128768920898437500e-01 1.056874752044677734e+01
4.263408791435767853e+01 9.063108938261268399e-01 4.919156999999999971e+04 1.640856564044952393e-01 -2.098004150390625000e+01 1.761995124816894531e+01 9.692300000000000360e-01 4.952793121337890625e-01 1.043513011932373047e+01
4.263492298070434572e+01 8.996278078873576334e-01 9.821610000000000582e+03 3.276140987873077393e-02 -1.856669044494628906e+01 1.625961685180664062e+01 9.692300000000000360e-01 8.417549133300781250e-01 9.542621612548828125e+00
4.264023724646972369e+01 1.036815983773460736e+00 3.428144000000000233e+04 1.143507584929466248e-01 -2.017353630065917969e+01 1.757234191894531250e+01 9.692300000000000360e-01 5.390815734863281250e-01 1.007430553436279297e+01
4.268308618973833291e+01 9.464184461936684389e-01 1.322821999999999935e+04 4.412466287612915039e-02 -1.841291046142578125e+01 1.710733032226562500e+01 9.692300000000000360e-01 7.401199340820312500e-01 9.459705352783203125e+00
4.278518072396622074e+01 1.031012147376995980e+00 1.809797000000000116e+04 6.036843359470367432e-02 -1.942341041564941406e+01 1.684170722961425781e+01 1.000000000000000000e+00 4.407596588134765625e-01 9.562612533569335938e+00
4.279672155798232325e+01 9.419326689487456106e-01 5.760151999999999680e+04 1.921382695436477661e-01 -2.252230453491210938e+01 1.657938003540039062e+01 1.000000000000000000e+00 1.042255401611328125e+00 1.140427207946777344e+01
4.278034733515426069e+01 1.003077818376179930e+00 5.713601999999999680e+04 1.905855536460876465e-01 -2.141489410400390625e+01 1.759254455566406250e+01 1.000000000000000000e+00 6.599235534667968750e-01 1.062089538574218750e+01
4.286218899273853822e+01 1.001355659495395622e+00 5.427795999999999913e+04 1.810520738363265991e-01 -2.136203193664550781e+01 1.758156967163085938e+01 1.000000000000000000e+00 1.146614074707031250e+00 1.068587112426757812e+01
4.309017616957379460e+01 8.711478532265428676e-01 5.105377999999999884e+04 1.702973246574401855e-01 -2.145923614501953125e+01 1.730025482177734375e+01 1.000000000000000000e+00 7.483940124511718750e-01 1.073489665985107422e+01
4.310503319980387005e+01 9.084578345521049370e-01 6.976663000000000466e+04 2.327167987823486328e-01 -2.210277748107910156e+01 1.752162933349609375e+01 1.000000000000000000e+00 1.001960754394531250e+00 1.115336513519287109e+01
